price,bed,bath,acre_lot,city,house_size
400000.0,4.0,2.0,0.24,Mound,2091.0
525000.0,4.0,4.0,0.33,Mound,3860.0
650000.0,5.0,4.0,0.62,Mound,3588.0
450000.0,3.0,4.0,0.07,Mound,2045.0
949900.0,3.0,3.0,0.64,Mound,2940.0
600000.0,4.0,4.0,0.24,Dayton,3141.0
815091.0,4.0,4.0,0.24,Dayton,4056.0
798058.0,4.0,4.0,0.23,Dayton,4056.0
924967.0,4.0,3.0,0.23,Dayton,4070.0
571100.0,2.0,2.0,0.27,Dayton,1719.0
732500.0,4.0,4.0,0.31,Rogers,4222.0
285000.0,2.0,2.0,0.09,Rogers,1400.0
479900.0,4.0,4.0,0.65,Rogers,3808.0
239900.0,2.0,2.0,0.06,Rogers,1554.0
390000.0,4.0,2.0,0.38,Rogers,2549.0
508900.0,5.0,3.0,0.47,Rogers,2867.0
429900.0,3.0,3.0,0.36,Rogers,2513.0
470000.0,5.0,4.0,0.54,Rogers,3088.0
245000.0,2.0,2.0,0.03,Otsego,1570.0
500000.0,4.0,3.0,0.24,Otsego,3653.0
525000.0,4.0,3.0,0.43,Rogers,2389.0
515000.0,3.0,3.0,0.38,Rogers,2887.0
480000.0,4.0,3.0,0.24,Rogers,3813.0
459900.0,5.0,4.0,0.66,Rogers,2558.0
600000.0,5.0,4.0,0.6,Rogers,3606.0
649900.0,5.0,4.0,0.67,Rogers,3188.0
454777.0,4.0,3.0,0.32,Otsego,2148.0
300000.0,4.0,2.0,0.44,Rogers,2475.0
500000.0,4.0,4.0,0.42,Rogers,3748.0
410000.0,3.0,3.0,0.43,Rogers,3438.0
330000.0,4.0,2.0,0.32,Rogers,2388.0
459900.0,5.0,4.0,0.34,Rogers,3311.0
385000.0,3.0,3.0,0.35,Rogers,2432.0
410000.0,3.0,3.0,0.35,Rogers,2688.0
415000.0,4.0,3.0,0.34,Rogers,2658.0
400000.0,5.0,2.0,0.4,Rogers,2342.0
430000.0,4.0,3.0,0.38,Rogers,3136.0
405000.0,4.0,2.0,0.35,Rogers,1742.0
519900.0,4.0,3.0,0.28,Otsego,3853.0
420000.0,5.0,2.0,0.25,Rogers,2268.0
490000.0,5.0,3.0,0.35,Rogers,2973.0
539900.0,5.0,4.0,0.39,Rogers,3841.0
962240.0,4.0,3.0,0.18,Waconia,3115.0
499500.0,5.0,4.0,0.37,Waconia,3789.0
449900.0,4.0,3.0,0.26,Delano,3358.0
549900.0,5.0,4.0,0.36,Maple Grove,4048.0
309900.0,2.0,1.0,0.52,Maple Grove,2166.0
409900.0,3.0,2.0,0.26,Maple Grove,2357.0
397777.0,4.0,2.0,0.28,Maple Grove,2878.0
765000.0,4.0,4.0,0.24,Dayton,4354.0
530000.0,2.0,2.0,0.16,Maple Grove,3730.0
600000.0,4.0,4.0,0.19,Dayton,3332.0
725000.0,4.0,4.0,0.23,Dayton,4354.0
565000.0,4.0,4.0,0.26,Dayton,3310.0
350000.0,3.0,2.0,0.33,Maple Grove,1806.0
794345.0,4.0,4.0,0.21,Dayton,4138.0
260000.0,2.0,2.0,0.04,Maple Grove,1508.0
430000.0,3.0,2.0,0.27,Maple Grove,2473.0
379900.0,3.0,3.0,0.2,Maple Grove,4102.0
375000.0,2.0,3.0,0.14,Maple Grove,2685.0
439900.0,4.0,3.0,0.31,Maple Grove,2600.0
360000.0,3.0,2.0,0.27,Maple Grove,1504.0
400000.0,4.0,2.0,0.26,Maple Grove,2400.0
600000.0,5.0,4.0,0.28,Dayton,3565.0
545000.0,3.0,3.0,0.19,Victoria,3400.0
570000.0,4.0,3.0,0.16,Victoria,3221.0
217500.0,3.0,1.0,0.2,Saint Peter,2128.0
341900.0,3.0,2.0,0.09,Watertown,2099.0
355000.0,3.0,4.0,0.03,Victoria,2296.0
425000.0,3.0,3.0,0.24,Victoria,2200.0
339900.0,2.0,2.0,0.04,Victoria,1462.0
375000.0,3.0,1.0,0.37,Victoria,2976.0
379000.0,3.0,3.0,0.03,Victoria,2082.0
557500.0,5.0,4.0,0.22,Victoria,3585.0
379000.0,3.0,2.0,0.25,Victoria,1995.0
545000.0,3.0,3.0,0.37,Victoria,3602.0
589900.0,4.0,4.0,0.3,Victoria,4160.0
292500.0,3.0,3.0,0.03,Victoria,1670.0
599000.0,3.0,2.0,0.15,Victoria,1899.0
359900.0,3.0,3.0,0.03,Victoria,1615.0
351900.0,3.0,2.0,0.09,Watertown,2099.0
240000.0,4.0,2.0,0.17,New Prague,2429.0
579900.0,5.0,4.0,0.3,Victoria,3627.0
390000.0,2.0,3.0,0.1,Victoria,2104.0
399900.0,5.0,2.0,0.22,Waconia,2394.0
389000.0,3.0,3.0,0.03,Victoria,3122.0
364900.0,3.0,4.0,0.03,Victoria,2180.0
912206.0,4.0,4.0,0.26,Victoria,4190.0
1195000.0,3.0,3.0,0.24,Spring Park,2472.0
419900.0,3.0,2.0,0.31,Waverly,2784.0
525000.0,4.0,4.0,0.27,Victoria,3496.0
650000.0,5.0,4.0,0.29,Victoria,3684.0
725000.0,4.0,3.0,0.32,Orono,4296.0
380000.0,3.0,1.0,0.44,Norwood Young America,2592.0
539500.0,4.0,4.0,0.35,Minnetrista,3796.0
419000.0,4.0,2.0,0.3,Savage,2208.0
500000.0,5.0,4.0,0.26,Savage,3376.0
599900.0,5.0,4.0,0.36,Savage,3280.0
480000.0,4.0,2.0,0.24,Savage,2423.0
449000.0,5.0,3.0,0.65,Shakopee,3254.0
250000.0,2.0,2.0,0.02,Shakopee,1368.0
360000.0,3.0,2.0,0.22,Shakopee,2592.0
475000.0,4.0,3.0,0.5,Shakopee,3564.0
379900.0,2.0,2.0,0.29,Delano,2662.0
701000.0,4.0,3.0,0.28,Victoria,3587.0
830000.0,5.0,4.0,0.26,Victoria,3684.0
299900.0,2.0,1.0,0.32,Watkins,864.0
359000.0,2.0,1.0,0.29,Wayzata,1886.0
235000.0,3.0,1.0,0.4,Orono,1464.0
600000.0,2.0,1.0,0.34,Wayzata,1689.0
814000.0,4.0,3.0,0.56,Deephaven,3503.0
799900.0,3.0,2.0,0.41,Minnetonka Beach,2954.0
1050000.0,5.0,2.0,0.57,Deephaven,4356.0
895000.0,4.0,4.0,0.52,Orono,3090.0
339900.0,3.0,2.0,0.26,Saint Michael,1752.0
395000.0,5.0,3.0,0.26,Saint Michael,2435.0
479900.0,4.0,4.0,0.35,Saint Michael,3407.0
315000.0,3.0,2.0,0.33,Saint Michael,1962.0
399900.0,5.0,3.0,0.27,Saint Michael,2602.0
357000.0,3.0,2.0,0.25,Saint Michael,1475.0
425000.0,5.0,3.0,0.32,Saint Michael,2578.0
474900.0,4.0,3.0,0.68,Saint Michael,3100.0
280000.0,2.0,2.0,0.07,Saint Michael,1926.0
454900.0,4.0,3.0,0.33,Saint Michael,2209.0
230000.0,3.0,3.0,0.04,Saint Michael,1608.0
740000.0,5.0,4.0,0.5,Saint Michael,4295.0
270000.0,3.0,3.0,0.05,Saint Michael,2220.0
390000.0,3.0,3.0,0.24,Shakopee,1834.0
285000.0,3.0,2.0,0.19,Shakopee,1332.0
1445754.0,3.0,3.0,0.49,Waconia,3665.0
719315.0,3.0,2.0,0.2,Waconia,2621.0
1584155.0,3.0,3.0,0.49,Waconia,3665.0
240000.0,2.0,1.0,0.02,Wayzata,900.0
325000.0,4.0,2.0,0.47,Plymouth,2010.0
699000.0,5.0,3.0,0.64,Plymouth,3509.0
390000.0,5.0,4.0,0.07,Saint Michael,3054.0
450000.0,4.0,3.0,0.3,Saint Michael,3321.0
209900.0,3.0,2.0,0.2,Saint Michael,1364.0
375000.0,2.0,2.0,0.18,Saint Michael,1042.0
320000.0,4.0,2.0,0.29,Saint Michael,2563.0
235000.0,2.0,2.0,0.05,Saint Michael,1645.0
400000.0,4.0,2.0,0.3,Plymouth,3046.0
969900.0,4.0,3.0,0.51,Wayzata,3636.0
539900.0,5.0,4.0,0.44,Plymouth,3268.0
625000.0,2.0,2.0,0.32,Plymouth,1908.0
210000.0,2.0,1.0,0.02,Plymouth,1294.0
480000.0,4.0,4.0,0.3,Plymouth,3581.0
435000.0,3.0,2.0,0.31,Plymouth,1657.0
355000.0,2.0,2.0,0.16,Orono,2068.0
420000.0,3.0,3.0,0.32,Plymouth,1827.0
649900.0,3.0,4.0,0.21,Plymouth,3988.0
1895000.0,4.0,4.0,0.25,Wayzata,4174.0
450000.0,3.0,3.0,0.35,Plymouth,2163.0
438900.0,3.0,2.0,0.42,Plymouth,2108.0
500000.0,3.0,3.0,0.14,Plymouth,3625.0
485000.0,4.0,3.0,0.69,Plymouth,2659.0
675000.0,4.0,3.0,0.51,Plymouth,3257.0
520000.0,5.0,3.0,0.47,Plymouth,3236.0
515000.0,3.0,3.0,0.17,Plymouth,3218.0
679900.0,4.0,3.0,0.34,Plymouth,3494.0
559900.0,4.0,4.0,0.18,Plymouth,2879.0
599900.0,5.0,3.0,0.3,Plymouth,2888.0
319900.0,3.0,2.0,0.03,Waconia,1806.0
599900.0,5.0,4.0,0.52,Plymouth,4457.0
450000.0,5.0,4.0,0.28,Saint Michael,4071.0
415000.0,4.0,3.0,0.3,Saint Michael,3191.0
475000.0,3.0,3.0,0.44,Saint Michael,3705.0
439000.0,4.0,4.0,0.07,Saint Michael,3363.0
350000.0,3.0,2.0,0.33,Saint Michael,1828.0
499900.0,3.0,4.0,0.42,Saint Michael,3478.0
375000.0,4.0,2.0,0.26,Saint Michael,2116.0
255000.0,3.0,3.0,0.04,Saint Michael,2468.0
479900.0,3.0,3.0,0.41,Saint Michael,3248.0
275000.0,3.0,3.0,0.05,Saint Michael,2527.0
475000.0,5.0,4.0,0.22,Saint Michael,3406.0
329900.0,4.0,2.0,0.54,Saint Michael,2666.0
385000.0,4.0,3.0,0.28,Saint Michael,2394.0
265000.0,4.0,4.0,0.05,Saint Michael,2577.0
726245.0,4.0,4.0,0.2,Saint Michael,4138.0
509900.0,3.0,3.0,0.35,Saint Michael,3279.0
620000.0,4.0,4.0,0.35,Saint Michael,3306.0
549900.0,4.0,4.0,0.25,Saint Michael,3807.0
319900.0,2.0,3.0,0.05,Saint Michael,2137.0
465000.0,3.0,3.0,0.16,Saint Michael,2400.0
424900.0,4.0,3.0,0.22,Saint Michael,2326.0
289000.0,3.0,2.0,0.23,Shakopee,2036.0
236000.0,2.0,2.0,0.03,Shakopee,1158.0
277000.0,2.0,2.0,0.04,Shakopee,1650.0
235000.0,2.0,2.0,0.02,Shakopee,1436.0
235000.0,3.0,2.0,0.04,Shakopee,1513.0
365000.0,3.0,2.0,0.26,Shakopee,1868.0
335000.0,3.0,2.0,0.35,Shakopee,2302.0
259900.0,2.0,3.0,0.03,Shakopee,1210.0
424900.0,2.0,3.0,0.14,Shakopee,3108.0
399900.0,5.0,2.0,0.29,Shakopee,2388.0
305000.0,3.0,2.0,0.02,Shakopee,2048.0
390000.0,3.0,2.0,0.23,Shakopee,2592.0
200000.0,2.0,1.0,0.19,Shakopee,1968.0
277950.0,2.0,2.0,0.05,Shakopee,1992.0
400000.0,4.0,2.0,0.3,Shakopee,4424.0
250000.0,4.0,2.0,0.08,Shakopee,1734.0
265000.0,4.0,1.0,0.22,Shakopee,2124.0
300000.0,3.0,2.0,0.24,Shakopee,2184.0
349900.0,3.0,2.0,0.07,Shakopee,2397.0
300000.0,4.0,3.0,0.24,Shakopee,2310.0
305000.0,3.0,3.0,0.02,Shakopee,1655.0
274900.0,4.0,2.0,0.19,Shakopee,2844.0
375000.0,4.0,2.0,0.26,Shakopee,1882.0
225000.0,2.0,2.0,0.04,Shakopee,1408.0
339900.0,3.0,2.0,0.23,Shakopee,1636.0
525000.0,5.0,3.0,0.24,Shakopee,3536.0
595000.0,4.0,4.0,0.53,Plymouth,3032.0
599000.0,3.0,2.0,0.63,Zimmerman,4366.0
450000.0,4.0,3.0,0.63,Zimmerman,2203.0
259900.0,2.0,3.0,0.07,Brooklyn Park,1658.0
414900.0,4.0,2.0,0.25,Shoreview,2784.0
185000.0,2.0,2.0,0.23,Minneapolis,1125.0
360000.0,2.0,1.0,0.25,Brooklyn Park,1957.0
225000.0,2.0,1.0,0.15,Saint Paul,1128.0
224999.0,3.0,2.0,0.12,White Bear Lake,1572.0
285900.0,2.0,2.0,0.29,Minneapolis,1924.0
1250000.0,3.0,3.0,0.19,Minneapolis,3652.0
215000.0,3.0,1.0,0.13,Minneapolis,1359.0
270000.0,3.0,2.0,0.14,Minneapolis,1712.0
369900.0,5.0,3.0,0.12,Minneapolis,2034.0
340000.0,3.0,2.0,0.11,Minneapolis,1506.0
385000.0,3.0,2.0,0.12,Minneapolis,2494.0
365000.0,3.0,2.0,0.14,Minneapolis,2506.0
399900.0,5.0,2.0,0.2,Minneapolis,3510.0
595000.0,5.0,4.0,0.12,Robbinsdale,2997.0
941500.0,4.0,3.0,0.32,Plymouth,3501.0
259900.0,2.0,3.0,0.1,Coon Rapids,2300.0
640000.0,5.0,4.0,0.47,Blaine,3403.0
219900.0,2.0,2.0,0.11,Blaine,1200.0
389900.0,3.0,3.0,0.25,Coon Rapids,2958.0
300000.0,3.0,1.0,0.32,Coon Rapids,930.0
300000.0,3.0,2.0,0.29,Blaine,2112.0
345000.0,3.0,2.0,0.25,Blaine,2663.0
369900.0,4.0,2.0,0.2,Coon Rapids,1810.0
599900.0,5.0,4.0,0.27,Brooklyn Park,3810.0
369900.0,4.0,2.0,0.46,Brooklyn Park,2064.0
379900.0,4.0,2.0,0.25,Coon Rapids,2958.0
330000.0,3.0,2.0,0.23,Lexington,1628.0
299900.0,3.0,2.0,0.3,Brooklyn Park,1835.0
729900.0,5.0,4.0,0.4,Shoreview,3606.0
340000.0,3.0,1.0,0.15,Minneapolis,1239.0
469000.0,3.0,2.0,0.1,Minneapolis,2078.0
299900.0,4.0,2.0,0.27,Brooklyn Park,2475.0
274900.0,3.0,3.0,0.23,Brooklyn Center,2097.0
225000.0,3.0,2.0,0.07,Brooklyn Park,2134.0
220000.0,3.0,2.0,0.03,Coon Rapids,1418.0
859900.0,5.0,4.0,0.3,Golden Valley,3789.0
180000.0,2.0,1.0,0.02,Coon Rapids,832.0
325000.0,3.0,2.0,0.24,Blaine,1661.0
259900.0,2.0,1.0,0.15,Minneapolis,1320.0
350000.0,4.0,2.0,0.12,Minneapolis,2016.0
399900.0,4.0,2.0,0.13,Minneapolis,2448.0
429900.0,3.0,2.0,0.15,Minneapolis,1868.0
475000.0,3.0,2.0,0.13,Minneapolis,2037.0
323000.0,4.0,2.0,0.22,Robbinsdale,2236.0
595000.0,4.0,2.0,0.16,Edina,1863.0
350000.0,3.0,2.0,0.19,Saint Louis Park,1750.0
270000.0,4.0,2.0,0.22,Brooklyn Center,1421.0
179900.0,2.0,1.0,0.13,Minneapolis,720.0
320000.0,3.0,2.0,0.27,Brooklyn Center,1483.0
234900.0,3.0,1.0,0.12,Minneapolis,1350.0
315000.0,3.0,2.0,0.23,Fridley,2236.0
350000.0,5.0,2.0,0.31,Coon Rapids,1980.0
420000.0,3.0,3.0,0.47,Coon Rapids,3172.0
384900.0,4.0,2.0,0.34,Coon Rapids,1768.0
389500.0,5.0,2.0,0.5,Blaine,2228.0
449900.0,4.0,2.0,0.25,Blaine,2197.0
849000.0,4.0,3.0,0.28,Edina,3248.0
495000.0,4.0,3.0,0.28,Bloomington,2618.0
665000.0,4.0,3.0,0.31,Bloomington,4392.0
290000.0,2.0,2.0,0.09,Brooklyn Park,1400.0
389900.0,3.0,3.0,0.31,Blaine,2020.0
525000.0,5.0,4.0,0.32,Farmington,3329.0
575000.0,3.0,4.0,0.36,Lakeville,3524.0
500000.0,4.0,3.0,0.41,Shoreview,2810.0
1195000.0,4.0,4.0,0.2,Edina,2599.0
314400.0,4.0,2.0,0.18,West Saint Paul,1980.0
300000.0,4.0,2.0,0.26,Plymouth,2017.0
95000.0,3.0,1.0,0.28,Silver Bay,864.0
90000.0,2.0,1.0,0.2,Silver Bay,864.0
140000.0,2.0,2.0,0.23,Silver Bay,1629.0
349900.0,3.0,2.0,0.32,Silver Bay,1310.0
120000.0,3.0,2.0,0.2,Babbitt,1140.0
725000.0,3.0,3.0,0.02,Tofte,1760.0
349900.0,4.0,2.0,0.19,Grand Marais,1376.0
774900.0,4.0,3.0,0.2,Plymouth,3012.0
68000.0,3.0,1.0,0.16,Hoyt Lakes,1123.0
128000.0,3.0,1.0,0.17,Hoyt Lakes,2268.0
69900.0,3.0,2.0,0.17,Hoyt Lakes,1296.0
115000.0,3.0,2.0,0.18,Hoyt Lakes,1826.0
132000.0,4.0,3.0,0.17,Hoyt Lakes,2188.0
129000.0,3.0,2.0,0.17,Hoyt Lakes,2106.0
144000.0,4.0,2.0,0.21,Hoyt Lakes,2160.0
164000.0,4.0,2.0,0.25,Babbitt,1728.0
709500.0,3.0,3.0,0.34,Plymouth,3112.0
795000.0,4.0,3.0,0.27,Plymouth,3149.0
299900.0,4.0,2.0,0.25,Coon Rapids,2155.0
339900.0,2.0,2.0,0.09,Coon Rapids,2201.0
272444.0,2.0,3.0,0.04,Coon Rapids,2450.0
350000.0,3.0,4.0,0.11,Coon Rapids,2382.0
605000.0,4.0,4.0,0.27,Coon Rapids,3375.0
319900.0,3.0,2.0,0.51,Coon Rapids,2160.0
385000.0,4.0,3.0,0.38,Coon Rapids,2531.0
350000.0,4.0,2.0,0.3,Coon Rapids,2450.0
399900.0,4.0,3.0,0.26,Coon Rapids,3150.0
369900.0,3.0,2.0,0.25,Coon Rapids,1665.0
749900.0,5.0,3.0,0.28,Eden Prairie,3444.0
817931.0,2.0,2.0,0.2,Eden Prairie,2163.0
1095000.0,3.0,3.0,0.15,Minneapolis,2567.0
240000.0,2.0,2.0,0.14,Shakopee,1141.0
389900.0,4.0,4.0,0.39,Burnsville,2748.0
525000.0,3.0,3.0,0.32,Lakeville,3166.0
385000.0,3.0,2.0,0.23,Eagan,1588.0
259900.0,3.0,3.0,0.03,Shakopee,1530.0
700000.0,3.0,2.0,0.29,Jordan,2126.0
270000.0,4.0,2.0,0.26,Apple Valley,1386.0
443000.0,4.0,2.0,0.28,Blaine,2321.0
414900.0,4.0,2.0,0.2,Blaine,1380.0
449900.0,4.0,4.0,0.21,Blaine,2806.0
585000.0,4.0,2.0,0.2,Blaine,3900.0
299900.0,4.0,3.0,0.22,Duluth,2182.0
229000.0,2.0,1.0,0.4,Alborn,768.0
69900.0,2.0,1.0,0.14,Floodwood,975.0
169000.0,2.0,2.0,0.4,Cook,936.0
134900.0,3.0,2.0,0.19,Aurora,1010.0
76000.0,4.0,4.0,0.08,Aurora,3658.0
155000.0,4.0,2.0,0.23,Aurora,2448.0
178500.0,3.0,2.0,0.49,Aurora,1651.0
265000.0,3.0,2.0,0.41,Aurora,1410.0
150000.0,2.0,2.0,0.02,Biwabik,932.0
551000.0,3.0,3.0,0.01,Duluth,2106.0
469000.0,3.0,3.0,0.1,Duluth,2800.0
199900.0,2.0,1.0,0.29,Duluth,1296.0
79900.0,3.0,2.0,0.1,Virginia,1733.0
59900.0,2.0,2.0,0.14,Chisholm,784.0
77800.0,3.0,2.0,0.14,Chisholm,1175.0
114500.0,3.0,2.0,0.22,Chisholm,1344.0
205000.0,3.0,2.0,0.14,Chisholm,2822.0
219900.0,4.0,3.0,0.3,Mountain Iron,2128.0
119000.0,3.0,2.0,0.07,Virginia,1590.0
157500.0,3.0,2.0,0.1,Virginia,1496.0
179900.0,3.0,3.0,0.24,Mount Iron,1620.0
124900.0,4.0,2.0,0.1,Virginia,1152.0
265000.0,3.0,2.0,0.23,Mountain Iron,1687.0
99900.0,3.0,2.0,0.12,Chisholm,1165.0
169900.0,3.0,1.0,0.32,Sturgeon Lake,1566.0
329000.0,3.0,2.0,0.65,Moose Lake,1431.0
81000.0,2.0,1.0,0.17,Calumet,1536.0
179000.0,4.0,1.0,0.14,Coleraine,1500.0
99900.0,3.0,2.0,0.22,Coleraine,1844.0
217000.0,3.0,2.0,0.27,Grand Rapids,2476.0
289900.0,2.0,2.0,0.16,Grand Rapids,1684.0
159900.0,3.0,2.0,0.16,Grand Rapids,2351.0
259000.0,2.0,3.0,0.25,Grand Rapids,2360.0
329900.0,4.0,3.0,0.26,Grand Rapids,2156.0
255000.0,5.0,3.0,0.18,Grand Rapids,2042.0
179900.0,3.0,2.0,0.66,Grand Rapids,1484.0
79900.0,2.0,2.0,0.3,Chisholm,1408.0
131000.0,3.0,2.0,0.14,Chisholm,1320.0
125900.0,3.0,2.0,0.14,Chisholm,1472.0
69500.0,2.0,1.0,0.18,Chisholm,837.0
115000.0,3.0,1.0,0.27,Chisholm,1200.0
328500.0,4.0,2.0,0.43,Cloquet,2080.0
210000.0,2.0,1.0,0.17,Cloquet,1136.0
159900.0,2.0,1.0,0.34,Cohasset,880.0
84000.0,4.0,3.0,0.14,Coleraine,2383.0
134900.0,3.0,2.0,0.53,Coleraine,1848.0
134900.0,3.0,2.0,0.28,Keewatin,2028.0
79900.0,3.0,1.0,0.1,Mount Iron,3120.0
93150.0,2.0,2.0,0.13,Virginia,1456.0
135000.0,4.0,1.0,0.3,Buhl,2402.0
114900.0,2.0,1.0,0.24,Coleraine,1620.0
130000.0,4.0,3.0,0.12,Buhl,1080.0
124900.0,3.0,2.0,0.24,Mount Iron,1190.0
159000.0,3.0,2.0,0.17,Virginia,1380.0
365000.0,2.0,2.0,0.14,Coleraine,1676.0
59900.0,2.0,1.0,0.18,Grand Rapids,1060.0
149900.0,4.0,2.0,0.37,Pengilly,1527.0
149900.0,3.0,2.0,0.32,Grand Rapids,1480.0
135250.0,3.0,1.0,0.16,Grand Rapids,1671.0
174900.0,3.0,2.0,0.38,Grand Rapids,1799.0
299500.0,2.0,2.0,0.37,Grand Rapids,1624.0
159000.0,3.0,1.0,0.16,Grand Rapids,2068.0
175000.0,4.0,2.0,0.28,Grand Rapids,1496.0
259900.0,4.0,2.0,0.14,Grand Rapids,2592.0
145000.0,4.0,2.0,0.14,Nashwauk,3762.0
139900.0,2.0,1.0,0.23,Moose Lake,1200.0
384900.0,4.0,3.0,0.08,McGregor,3862.0
159500.0,3.0,2.0,0.29,Ely,1560.0
175000.0,3.0,1.0,0.16,Ely,2104.0
139000.0,4.0,1.0,0.14,Ely,1584.0
109000.0,2.0,1.0,0.09,Ely,1262.0
229000.0,4.0,2.0,0.21,Ely,1678.0
247500.0,5.0,1.0,0.14,Ely,3267.0
119900.0,4.0,2.0,0.17,Kettle River,1560.0
35000.0,3.0,1.0,0.27,Eveleth,1206.0
89900.0,4.0,2.0,0.14,Eveleth,3120.0
199900.0,2.0,1.0,0.3,Eveleth,616.0
89000.0,3.0,2.0,0.09,Eveleth,2064.0
124900.0,3.0,2.0,0.09,Eveleth,1092.0
269000.0,4.0,2.0,0.44,Eveleth,1956.0
159900.0,4.0,2.0,0.25,Eveleth,2028.0
110000.0,2.0,1.0,0.08,Eveleth,1928.0
69900.0,2.0,1.0,0.12,Eveleth,1110.0
195000.0,3.0,2.0,0.46,Hibbing,1547.0
119900.0,2.0,1.0,0.23,Hibbing,1190.0
159900.0,3.0,2.0,0.14,Hibbing,2245.0
114900.0,2.0,1.0,0.14,Hibbing,1596.0
119900.0,2.0,2.0,0.14,Hibbing,1200.0
144500.0,2.0,2.0,0.22,Hibbing,1911.0
69900.0,4.0,2.0,0.29,Hibbing,1366.0
37400.0,2.0,2.0,0.14,Hibbing,704.0
239000.0,3.0,2.0,0.21,Hibbing,2115.0
295700.0,4.0,4.0,0.34,Hibbing,2700.0
244900.0,3.0,2.0,0.5,Grand Rapids,2208.0
289900.0,3.0,1.0,0.21,Grand Rapids,560.0
199500.0,3.0,2.0,0.21,Grand Rapids,1912.0
379900.0,4.0,3.0,0.61,Grand Rapids,2600.0
750000.0,3.0,3.0,0.58,Grand Rapids,2400.0
385000.0,3.0,2.0,0.4,Grand Rapids,1200.0
75000.0,2.0,1.0,0.07,Hibbing,828.0
139500.0,3.0,1.0,0.17,Hibbing,1875.0
129900.0,3.0,3.0,0.14,Kelly Lake,1248.0
139900.0,2.0,2.0,0.14,Hibbing,1824.0
145000.0,3.0,2.0,0.17,Hibbing,1904.0
169900.0,3.0,2.0,0.32,Hibbing,1241.0
215000.0,4.0,2.0,0.21,Hibbing,2080.0
114900.0,3.0,1.0,0.23,Hibbing,1113.0
117900.0,3.0,2.0,0.4,Kelly Lake,1176.0
93000.0,3.0,1.0,0.25,Ely,1160.0
135000.0,2.0,2.0,0.14,Virginia,992.0
125000.0,3.0,2.0,0.57,Hibbing,1378.0
165000.0,4.0,4.0,0.32,Grand Rapids,3048.0
395000.0,2.0,2.0,0.19,Grand Rapids,1792.0
424500.0,3.0,2.0,0.5,Gilbert,2092.0
95900.0,3.0,2.0,0.17,Virginia,1180.0
89900.0,2.0,1.0,0.06,Virginia,1050.0
420000.0,4.0,2.0,0.16,Virginia,1872.0
144900.0,4.0,2.0,0.16,Hoyt Lakes,1554.0
148000.0,3.0,2.0,0.03,Hill City,1092.0
135000.0,2.0,1.0,0.7,McGregor,1592.0
135000.0,3.0,2.0,0.16,Hill City,1620.0
499000.0,2.0,1.0,0.4,McGregor,1104.0
449900.0,4.0,2.0,0.3,Workman,2201.0
119900.0,4.0,3.0,0.32,Remer,2900.0
174900.0,3.0,2.0,0.35,Remer,2159.0
39900.0,2.0,2.0,0.14,Remer,1056.0
375000.0,3.0,2.0,0.2,Outing,1720.0
59900.0,2.0,2.0,0.17,Remer,1480.0
135000.0,2.0,1.0,0.16,Proctor,750.0
189900.0,3.0,2.0,0.12,Duluth,1219.0
625000.0,5.0,4.0,0.71,Hermantown,4156.0
155000.0,5.0,2.0,0.07,Duluth,1364.0
169000.0,2.0,1.0,0.2,Duluth,1056.0
200000.0,3.0,1.0,0.11,Duluth,1344.0
180000.0,4.0,2.0,0.15,Rochester,2880.0
450000.0,4.0,3.0,0.17,Rochester,2956.0
129500.0,2.0,2.0,0.02,Rochester,825.0
310000.0,3.0,3.0,0.2,Rochester,1691.0
319900.0,4.0,2.0,0.19,Rochester,3120.0
169900.0,2.0,1.0,0.02,Rochester,1005.0
434900.0,4.0,3.0,0.41,Rochester,2864.0
375000.0,4.0,3.0,0.52,Rochester,2652.0
250000.0,3.0,2.0,0.17,Rochester,2574.0
245000.0,2.0,1.0,0.26,Rochester,2016.0
389900.0,4.0,3.0,0.19,Rochester,2580.0
230000.0,3.0,2.0,0.09,Rochester,2582.0
275000.0,3.0,2.0,0.17,Rochester,2192.0
289900.0,4.0,3.0,0.14,Rochester,2808.0
400000.0,4.0,4.0,0.32,Rochester,3304.0
244000.0,2.0,1.0,0.13,Rochester,2192.0
319900.0,4.0,2.0,0.17,Rochester,2104.0
325000.0,5.0,2.0,0.21,Rochester,2142.0
178000.0,3.0,2.0,0.16,Rochester,1216.0
699000.0,4.0,4.0,0.71,Rochester,3645.0
245000.0,2.0,3.0,0.02,Rochester,1637.0
234900.0,3.0,1.0,0.14,Rochester,2304.0
290000.0,4.0,2.0,0.18,Rochester,1830.0
309000.0,2.0,2.0,0.16,Rochester,1283.0
240000.0,3.0,1.0,0.15,Rochester,2407.0
274900.0,4.0,2.0,0.27,Rochester,1766.0
225000.0,3.0,2.0,0.1,Rochester,2560.0
499900.0,4.0,3.0,0.27,Rochester,2510.0
235000.0,2.0,2.0,0.02,Rochester,1531.0
239900.0,4.0,2.0,0.14,Rochester,2780.0
239900.0,2.0,3.0,0.02,Rochester,1531.0
375000.0,4.0,3.0,0.21,Rochester,2552.0
250000.0,4.0,2.0,0.13,Rochester,3672.0
424900.0,4.0,3.0,0.23,Rochester,2644.0
230000.0,3.0,1.0,0.14,Rochester,1932.0
300000.0,2.0,3.0,0.17,Rochester,2256.0
195000.0,3.0,1.0,0.04,Rochester,2204.0
223000.0,2.0,2.0,0.15,Rochester,2372.0
